Set,Overall,Age,Height,Weight,International Reputation,Weak Foot,Skill Moves,Value,Wage
0,64,26,194,87,1,3,2,775,750
0,57,18,177,75,1,3,2,400,550
0,71,23,188,80,1,2,2,3900,5000
0,55,18,174,70,1,3,3,325,500
0,82,35,176,75,4,3,1,0.0,0
2,56,17,165,59,1,3,2,350,500
0,63,22,179,77,1,2,2,725,3000
0,63,24,190,79,1,2,2,650,1000
0,64,20,184,75,1,3,2,1200,4000
0,58,18,175,60,1,4,4,525,2000
0,59,20,183,81,1,3,2,275,3000
0,60,20,185,79,1,3,3,550,4000
0,53,23,166,59,1,3,2,190,2000
0,61,20,178,75,1,2,2,875,500
0,61,20,169,65,1,3,3,800,500
0,63,19,166,59,1,3,3,575,1000
0,58,16,178,76,1,2,3,550,2000
0,55,21,181,75,1,3,3,275,1000
0,63,23,190,85,1,4,2,1000,2000
0,61,18,167,60,1,3,2,900,3000
0,69,26,186,86,1,3,2,1400,6000
0,78,39,184,80,3,3,1,1600,11000
0,57,19,178,64,1,4,3,400,650
0,59,18,175,65,1,2,3,525,2000
0,70,30,196,90,1,3,2,1300,17000
0,60,19,174,70,1,3,3,625,3000
0,60,21,175,70,1,3,3,600,700
2,57,21,165,61,1,3,2,325,2000
0,58,21,170,71,1,3,2,450,600
0,58,18,170,66,1,3,2,500,2000
2,58,23,173,63,1,3,2,275,700
0,56,18,176,72,1,4,2,350,500
0,62,23,188,77,1,3,2,900,5000
0,52,17,184,72,1,3,2,180,500
0,61,20,183,78,1,3,2,675,3000
0,53,16,180,73,1,3,2,300,500
0,62,24,180,72,1,2,2,750,500
0,53,19,174,71,1,2,2,220,500
0,61,22,180,70,1,2,2,675,3000
0,55,18,186,74,1,2,2,275,500
0,61,19,182,72,1,4,2,850,6000
0,65,28,198,92,1,3,2,725,7000
0,63,22,185,79,1,2,2,900,2000
1,56,20,173,70,1,3,3,350,1000
0,60,19,180,68,1,3,3,600,1000
0,67,22,185,80,1,2,2,2100,4000
0,57,18,175,62,1,2,3,375,850
1,59,18,171,68,1,3,3,525,500
0,60,21,185,75,1,1,2,525,1000
2,56,18,172,61,1,3,2,325,500
0,58,19,187,70,1,2,2,500,500
0,63,29,178,71,1,3,2,425,2000
0,61,22,185,79,1,2,2,625,500
0,55,18,175,72,1,2,2,250,500
0,60,19,178,73,1,3,2,600,6000
0,65,20,187,70,1,3,2,1600,3000
0,60,19,171,65,1,3,2,550,650
0,60,23,188,80,1,2,2,525,2000
0,54,18,180,70,1,3,2,275,500
0,60,22,185,77,1,3,2,550,500
0,50,18,168,62,1,3,2,110,3000
0,57,16,175,69,1,3,2,375,500
0,62,21,170,65,1,4,3,975,3000
0,62,20,184,67,1,3,2,925,950
0,67,29,188,87,1,3,2,850,5000
1,56,21,180,75,1,3,2,300,700
0,56,19,183,69,1,3,2,325,2000
0,54,20,185,73,1,3,2,210,2000
0,58,18,181,74,1,3,2,450,500
0,61,22,196,88,1,3,2,750,2000
2,59,21,169,63,1,3,2,500,1000
0,79,33,186,83,1,5,1,5500,23000
0,59,29,184,82,1,3,3,220,2000
0,60,21,182,74,1,3,2,575,500
0,58,22,182,71,1,3,3,450,2000
0,62,25,190,80,1,3,2,600,2000
0,69,20,193,80,1,3,2,3200,13000
0,61,21,175,68,1,2,2,625,500
1,55,18,180,75,1,3,3,275,500
0,57,20,180,73,1,3,2,350,900
0,60,21,178,70,1,3,2,550,6000
0,59,19,178,64,1,4,2,575,800
0,61,19,180,70,1,3,2,775,500
0,56,22,170,65,1,3,2,230,500
0,60,21,182,79,1,3,2,550,750
0,53,20,176,70,1,3,2,240,2000
0,58,18,179,76,1,4,2,525,3000
2,67,32,195,92,2,3,2,600,4000
0,62,19,190,82,1,2,2,875,5000
0,57,25,175,72,1,3,2,200,500
0,61,23,190,87,1,2,2,450,750
1,55,21,171,67,1,3,2,275,600
0,68,23,187,83,1,2,2,2200,4000
0,62,27,178,78,1,3,2,425,850
0,59,23,181,72,1,3,2,325,1000
0,61,28,173,70,1,3,2,325,500
0,60,18,183,71,1,3,2,575,1000
0,55,20,172,77,1,3,3,275,700
0,61,18,176,74,1,3,2,725,900
0,62,17,175,71,1,2,2,900,500
0,61,20,174,62,1,3,2,675,500
0,63,20,187,80,1,3,2,975,3000
1,52,17,173,68,1,3,2,170,500
0,63,24,169,68,1,3,3,650,1000
0,61,19,182,75,1,2,2,750,2000
1,53,20,187,78,1,3,2,230,2000
0,59,21,175,70,1,3,2,500,500
0,60,20,167,63,1,2,2,550,2000
0,58,19,181,77,1,2,2,475,1000
1,53,20,172,69,1,3,2,100,2000
0,60,21,180,68,1,3,3,550,1000
0,59,19,188,79,1,3,2,500,3000
0,61,16,180,68,1,3,2,700,500
0,60,30,178,75,1,4,2,240,2000
0,58,22,170,65,1,2,2,425,2000
0,53,17,175,70,1,3,2,230,500
0,60,17,186,78,1,3,2,725,500
0,52,19,179,75,1,3,2,190,1000
0,60,22,191,84,1,3,2,500,700
1,52,22,179,72,1,3,3,180,900
0,61,19,170,73,1,2,3,700,1000
0,56,19,185,71,1,3,2,300,1000
0,62,22,196,76,1,3,2,825,2000
0,54,17,179,71,1,2,2,220,500
1,52,22,172,64,1,4,2,180,500
0,59,19,184,72,1,3,2,500,3000
0,61,19,187,84,1,4,2,775,4000
0,57,18,179,78,1,2,2,400,500
0,58,19,178,78,1,2,2,450,650
0,55,19,167,60,1,3,3,325,2000
0,64,21,187,84,1,4,2,1300,500
0,63,20,177,71,1,3,2,1100,3000
0,55,19,182,74,1,2,2,300,850
0,62,21,175,71,1,3,3,650,500
0,61,19,179,70,1,3,2,775,5000
0,65,27,164,64,1,2,2,750,500
0,61,22,178,72,1,3,3,750,2000
0,66,25,164,65,1,3,4,1100,3000
0,54,18,178,74,1,3,2,250,800
1,55,25,178,71,1,3,3,170,500
0,56,19,187,77,1,3,2,325,1000
0,63,24,171,67,1,3,2,750,500
0,54,17,171,60,1,3,2,300,500
0,59,20,180,80,1,4,2,475,850
0,61,20,193,83,1,2,2,800,2000
0,58,21,168,66,1,3,2,180,1000
0,56,23,180,73,1,3,2,220,1000
0,64,24,178,78,1,3,2,750,500
0,58,22,183,72,1,2,2,325,2000
0,69,27,185,82,1,3,2,1500,4000
0,62,23,184,72,1,2,2,825,3000
0,60,19,175,70,1,2,2,210,1000
0,63,24,195,88,1,2,2,650,2000
0,60,21,170,66,1,2,3,550,500
0,54,20,180,73,1,3,2,250,500
0,60,20,192,75,1,3,2,600,2000
0,55,18,178,64,1,3,2,300,1000
0,66,21,191,69,1,3,4,2100,6000
0,53,18,183,71,1,3,2,250,700
0,57,19,172,64,1,2,2,325,1000
0,60,19,191,90,1,3,2,650,2000
0,59,21,177,69,1,3,2,500,2000
0,57,21,185,70,1,2,2,140,500
0,59,25,181,70,1,3,3,275,850
0,57,19,185,72,1,4,2,400,4000
0,55,18,177,68,1,5,2,300,2000
0,57,20,170,57,1,3,3,400,4000
0,54,21,177,73,1,2,2,240,2000
0,63,30,180,84,1,2,2,425,500
0,64,28,187,82,1,3,2,600,1000
0,63,21,176,70,1,4,3,1200,2000
0,64,24,178,75,1,3,3,850,500
0,57,20,180,75,1,3,3,350,550
0,60,19,185,72,1,3,2,550,850
0,60,18,175,72,1,4,2,575,1000
0,59,23,184,78,1,2,2,170,3000
0,63,26,190,79,1,3,2,600,500
0,53,18,173,65,1,2,2,200,500
0,55,19,177,76,1,3,2,300,500
0,57,19,184,78,1,3,2,400,500
0,63,20,177,64,1,5,3,1200,4000
0,58,18,191,76,1,3,2,475,2000
0,60,17,179,70,1,3,2,625,2000
0,63,29,183,77,1,3,2,400,500
0,59,20,196,85,1,3,2,500,1000
0,55,18,174,70,1,3,2,300,650
0,61,18,180,70,1,3,2,775,1000
0,51,19,178,64,1,2,2,140,1000
0,62,31,182,85,1,3,3,325,500
0,65,26,187,82,1,2,2,775,500
0,63,20,172,67,1,2,3,1000,500
0,59,21,188,84,1,2,2,475,1000
0,63,22,178,73,1,5,3,1100,4000
0,53,33,183,75,1,3,2,30,2000
0,61,20,173,63,1,2,2,800,2000
2,56,18,178,70,1,3,3,375,500
0,60,16,172,72,1,3,2,550,650
1,55,17,178,69,1,4,2,80,2000
0,58,19,185,79,1,2,2,475,500
0,58,19,174,65,1,3,2,450,1000
0,57,21,165,60,1,3,2,160,3000
1,62,29,183,77,1,3,2,0.0,0
1,63,20,174,66,1,3,3,1100,850
0,69,27,180,73,1,2,2,1600,500
0,61,22,178,69,1,2,2,700,500
0,53,20,180,75,1,3,2,180,2000
0,58,19,169,59,1,3,2,475,500
0,64,26,186,81,1,3,2,675,2000
0,57,22,175,72,1,4,3,325,1000
0,52,22,170,68,1,3,2,180,500
0,60,21,180,65,1,3,2,550,1000
0,54,20,173,65,1,2,2,250,500
0,59,19,180,82,1,3,2,525,500
0,62,18,180,78,1,3,3,1000,2000
0,62,19,172,64,1,3,2,850,950
0,52,19,182,75,1,3,2,210,800
0,60,26,183,83,1,3,2,325,1000
0,57,22,170,66,1,3,3,375,1000
0,56,19,182,72,1,2,2,300,1000
0,64,21,191,86,1,2,2,1300,2000
0,61,21,173,64,1,2,2,700,4000
0,63,27,184,83,1,3,2,550,4000
0,61,22,173,71,1,3,3,725,1000
0,61,19,188,81,1,4,2,775,4000
0,56,19,186,71,1,2,2,325,650
0,59,22,180,70,1,3,3,450,500
0,60,19,181,72,1,2,2,600,850
0,63,20,173,66,1,3,3,1300,17000
0,61,24,176,65,1,3,3,450,750
0,69,24,195,87,1,3,2,1800,8000
2,56,19,180,67,1,3,2,350,1000
0,58,20,182,75,1,2,2,550,1000
0,62,17,188,78,1,3,2,1000,2000
0,54,20,175,70,1,3,2,250,550
0,62,28,167,63,1,3,3,400,500
0,50,18,183,75,1,3,2,130,950
0,60,20,195,77,1,2,2,550,3000
0,64,24,185,75,1,3,2,800,500
0,64,24,185,79,1,3,2,1200,950
0,63,18,182,75,1,3,2,1200,500
0,62,17,188,70,1,4,2,1000,3000
0,61,22,178,73,1,3,2,625,550
0,66,32,183,79,1,2,2,550,600
0,59,20,173,65,1,2,2,500,2000
0,55,25,175,72,1,3,2,170,500
0,60,20,174,67,1,3,2,575,700
0,55,20,175,70,1,2,2,300,800
0,52,18,172,70,1,3,2,170,700
0,61,20,181,72,1,3,3,800,500
0,57,21,182,76,1,3,2,350,600
0,60,19,182,80,1,3,2,600,2000
0,62,24,188,79,1,3,2,625,2000
0,54,19,178,68,1,3,2,250,700
0,59,18,185,82,1,3,2,500,500
0,70,27,189,77,1,2,2,1600,4000
0,64,22,185,74,1,3,2,1200,5000
0,60,19,170,59,1,3,3,575,1000
0,63,22,174,68,1,3,3,775,4000
0,55,19,176,72,1,4,2,300,500
0,63,20,198,78,1,3,2,1100,4000
0,61,22,175,71,1,3,2,700,3000
0,62,20,188,80,1,2,2,575,950
0,59,28,186,82,1,3,2,230,1000
0,58,23,180,72,1,3,2,325,2000
2,60,27,175,65,1,4,2,250,750
0,56,21,183,79,1,5,2,325,2000
0,59,20,194,77,1,2,2,550,800
0,61,20,185,73,1,3,2,800,4000
0,60,28,179,80,1,3,2,250,3000
0,60,21,182,68,1,2,2,550,500
0,62,21,182,82,1,3,2,825,2000
0,61,20,170,66,1,3,2,675,2000
0,53,17,183,70,1,3,2,240,500
1,64,25,187,88,1,2,2,775,3000
0,61,20,173,67,1,3,2,725,1000
0,63,24,181,68,1,3,3,775,950
0,59,24,178,71,1,3,2,300,2000
0,55,20,186,73,1,3,2,325,750
0,58,29,183,72,1,2,2,200,1000
0,52,18,192,82,1,3,2,180,950
0,57,19,170,66,1,3,2,350,500
0,66,21,186,76,1,2,2,700,2000
0,58,18,175,77,1,3,2,475,500
0,70,25,194,87,1,2,2,2200,5000
0,59,20,174,67,1,3,3,325,500
0,59,19,182,75,1,3,2,475,500
0,62,20,164,64,1,3,3,875,500
0,64,27,189,83,1,2,2,625,1000
2,56,20,169,67,1,2,2,325,650
0,62,22,187,78,1,5,2,825,2000
0,54,17,179,79,1,3,2,230,500
0,61,22,176,79,1,2,2,500,500
0,60,22,178,71,1,2,2,525,500
0,63,21,181,75,1,3,2,1100,500
0,68,21,191,89,1,4,2,2300,5000
0,57,20,185,68,1,3,2,375,5000
0,58,27,189,82,1,3,2,190,1000
1,55,24,173,69,1,3,2,180,500
0,61,22,188,76,1,3,2,700,500
0,67,28,190,82,1,2,2,1000,7000
0,54,18,170,60,1,3,2,250,850
0,64,23,193,80,1,4,2,1100,1000
0,58,18,173,71,1,3,2,450,500
0,59,21,189,81,1,3,2,475,900
0,59,19,175,68,1,3,3,575,2000
0,56,24,177,64,1,2,2,210,950
0,56,19,178,69,1,3,2,350,800
0,60,23,188,87,1,3,2,375,500
0,68,20,195,74,1,5,2,3000,10000
0,67,19,190,85,1,3,2,2300,6000
0,53,17,179,70,1,3,2,300,500
0,61,24,175,73,1,2,2,450,850
0,53,19,175,65,1,2,2,200,3000
0,60,22,187,80,1,3,2,400,500
0,62,20,173,68,1,3,3,975,4000
0,59,20,182,80,1,3,3,500,3000
0,68,23,188,77,1,3,2,1700,3000
0,57,17,175,68,1,2,2,400,500
0,51,16,180,70,1,3,2,130,500
0,62,22,170,58,1,3,3,900,500
1,54,23,178,74,1,3,2,230,500
0,56,16,178,75,1,3,2,450,500
0,57,22,176,71,1,3,2,375,1000
0,58,26,170,60,1,3,2,250,2000
0,56,21,178,74,1,3,2,300,900
0,59,20,176,72,1,2,2,475,1000
1,54,17,175,75,1,3,2,230,500
0,54,18,180,69,1,3,2,240,2000
0,55,23,177,74,1,3,3,275,3000
0,60,20,180,75,1,2,3,550,2000
0,61,21,186,78,1,3,2,750,1000
0,59,20,178,74,1,3,2,550,2000
0,71,31,187,80,1,3,2,1300,12000
0,56,24,187,80,1,4,2,275,500
1,53,18,188,73,1,3,2,230,500
0,61,22,168,69,1,3,2,725,500
0,62,19,190,73,1,3,2,800,500
0,61,17,180,65,1,2,3,825,600
0,58,26,183,78,1,3,2,250,1000
0,61,20,202,82,1,3,2,800,2000
0,57,21,185,80,1,4,2,375,500
0,65,33,183,80,1,2,2,350,500
0,58,18,167,65,1,4,2,250,3000
0,67,22,180,74,1,3,2,2100,4000
1,54,20,174,68,1,3,2,230,850
0,52,20,174,72,1,4,3,170,500
0,62,20,185,74,1,3,2,900,2000
1,60,24,174,73,1,3,4,400,500
0,53,18,173,70,1,2,2,220,1000
0,53,18,180,70,1,2,2,220,500
0,56,20,173,65,1,3,3,350,2000
0,63,31,186,82,1,3,2,325,500
0,67,33,179,89,1,2,3,650,5000
0,66,24,185,78,1,3,2,1800,2000
0,62,19,180,73,1,2,2,950,4000
0,61,21,171,73,1,3,3,800,2000
0,61,26,178,72,1,3,2,375,500
0,60,20,175,75,1,4,2,600,1000
0,64,20,183,86,1,3,2,1200,4000
0,58,22,177,67,1,3,2,425,1000
0,54,21,170,69,1,3,2,240,500
1,54,27,176,79,1,3,2,120,500
0,62,24,181,70,1,3,3,750,800
0,60,25,184,79,1,2,2,300,600
0,61,21,173,66,1,2,2,700,600
0,64,25,193,84,1,3,2,700,2000
0,54,22,178,70,1,3,2,240,1000
0,69,21,187,80,1,3,2,2900,3000
1,59,21,182,80,1,3,2,350,1000
0,66,21,185,77,1,4,3,2100,6000
0,63,24,176,65,1,3,3,700,1000
0,60,16,192,77,1,3,2,575,600
0,68,21,194,89,1,2,2,2500,11000
0,61,21,180,70,1,3,2,525,1000
0,61,19,183,70,1,3,2,775,3000
0,68,31,183,80,1,3,2,825,5000
0,60,20,172,68,1,2,2,600,4000
0,67,34,189,85,1,3,2,325,1000
0,60,32,184,83,1,3,2,200,500
0,53,16,178,70,1,3,2,250,500
0,59,22,188,82,1,3,2,500,950
0,63,27,180,70,1,2,2,500,3000
0,59,22,191,84,1,3,2,500,1000
0,62,27,183,75,1,3,2,400,850
0,59,18,192,78,1,3,2,575,600
0,53,17,190,81,1,3,2,220,500
0,61,19,188,80,1,3,2,775,2000
0,61,22,177,73,1,3,2,700,500
0,61,17,177,79,1,3,3,1000,500
0,55,18,171,65,1,3,2,300,650
1,61,23,184,80,1,3,2,250,500
0,62,17,173,65,1,3,3,1200,3000
0,62,19,185,75,1,3,2,950,2000
0,53,19,184,73,1,2,2,240,1000
1,53,22,178,70,1,2,2,150,850
0,59,17,165,68,1,3,4,550,500
0,53,17,178,77,1,4,2,200,500
0,58,18,193,77,1,3,2,475,2000
0,64,33,189,84,1,3,2,275,1000
0,60,34,188,77,1,4,2,60,2000
0,58,18,180,73,1,3,3,525,3000
0,60,22,178,72,1,3,2,375,2000
0,59,21,177,73,1,3,2,475,650
0,60,17,182,70,1,3,2,750,500
0,55,20,192,83,1,3,3,300,2000
0,59,18,182,78,1,3,2,550,600
0,54,17,175,67,1,3,2,275,500
0,71,30,193,87,2,3,2,1500,3000
0,70,22,188,81,1,2,2,3300,13000
0,61,23,184,75,1,3,2,675,2000
0,62,21,188,80,1,3,2,925,2000
0,60,26,176,76,1,3,2,300,3000
0,64,26,180,77,1,3,2,675,500
0,55,21,182,73,1,2,2,130,1000
0,82,26,190,93,3,3,1,30500,59000
0,60,20,180,70,1,3,2,550,950
0,64,41,180,78,1,3,2,0.0,500
0,58,19,173,68,1,3,2,475,1000
1,57,21,178,72,1,4,3,250,800
0,53,19,178,75,1,3,2,220,500
0,58,18,180,77,1,3,2,550,800
0,59,20,183,64,1,4,2,500,6000
0,52,19,182,73,1,3,2,210,500
0,58,18,173,70,1,3,3,250,4000
0,59,20,170,67,1,3,3,600,4000
0,55,20,178,72,1,3,2,300,3000
0,59,19,170,65,1,2,2,525,1000
0,67,20,186,83,1,2,2,2500,3000
0,60,24,181,80,1,3,2,375,500
0,56,19,177,68,1,2,2,325,1000
0,61,20,187,81,1,2,2,675,2000
0,59,20,183,78,1,2,3,525,3000
0,60,18,176,73,1,3,3,575,800
1,56,19,172,65,1,3,2,350,950
0,62,21,190,77,1,3,2,900,2000
0,60,22,183,75,1,2,2,525,500
0,62,21,173,63,1,2,2,850,500
0,61,21,192,95,1,2,2,700,1000
0,59,21,194,89,1,3,2,450,750
0,56,21,181,73,1,3,2,300,2000
0,72,26,198,83,1,3,2,2900,6000
0,57,19,166,56,1,2,3,350,1000
0,56,19,170,65,1,3,2,300,500
0,62,23,179,73,1,3,2,750,2000
0,60,18,175,70,1,2,2,625,950
0,54,22,178,69,1,3,2,100,500
0,57,19,173,68,1,3,3,400,1000
0,63,21,183,71,1,3,2,1000,2000
0,55,18,173,66,1,3,2,300,2000
0,61,25,175,67,1,2,2,400,2000
1,54,21,178,74,1,3,2,230,850
0,56,18,183,74,1,2,2,325,500
0,65,22,179,77,1,2,2,1500,500
0,62,18,192,89,1,3,2,875,550
0,67,25,191,87,1,3,2,1300,1000
0,60,21,187,86,1,3,2,525,500
0,57,20,171,70,1,4,2,350,1000
0,61,20,175,62,1,2,2,725,6000
0,58,23,174,69,1,3,2,275,500
0,59,18,186,72,1,2,2,500,2000
0,62,28,189,77,1,3,2,400,1000
0,66,21,190,76,1,2,2,1800,4000
0,60,24,180,70,1,3,2,325,1000
0,58,19,183,77,1,3,2,475,3000
0,52,19,182,72,1,2,2,90,550
0,59,21,187,80,1,2,2,475,700
0,57,19,181,72,1,2,2,375,800
0,61,24,187,84,1,2,2,450,900
0,61,29,178,75,1,3,2,325,1000
0,61,20,180,73,1,3,2,600,500
0,60,19,185,75,1,3,2,550,1000
0,68,32,187,85,1,3,2,775,11000
0,60,20,194,86,1,3,2,475,500
0,66,24,188,80,1,2,2,1200,1000
0,65,23,181,75,1,3,2,675,5000
0,64,19,168,60,1,3,3,1500,6000
0,60,19,185,76,1,3,3,525,1000
0,56,18,194,88,1,3,2,180,900
0,52,18,170,70,1,3,2,170,850
0,58,19,187,75,1,3,2,550,5000
0,57,18,180,67,1,2,3,400,2000
0,57,22,183,75,1,3,2,350,1000
0,61,24,185,80,1,3,2,475,750
0,56,18,173,63,1,3,3,325,3000
0,59,17,177,74,1,3,3,700,2000
0,62,20,184,74,1,3,2,900,5000
0,61,20,179,70,1,3,2,850,500
0,58,21,180,75,1,3,2,450,2000
0,60,20,188,75,1,4,2,550,4000
0,57,22,174,67,1,3,3,375,4000
0,62,21,186,80,1,3,2,975,2000
0,55,16,161,55,1,4,2,275,500
0,59,21,184,80,1,3,2,450,500
0,61,20,181,73,1,2,2,675,500
0,63,24,188,72,1,3,2,575,2000
0,61,21,178,82,1,3,2,800,4000
0,59,18,177,74,1,3,2,525,1000
0,51,20,175,60,1,3,2,150,2000
0,50,21,178,69,1,2,2,110,1000
0,59,20,198,91,1,2,2,525,2000
0,55,18,169,63,1,2,2,300,500
2,60,23,182,80,1,2,2,325,1000
0,61,22,181,73,1,2,2,625,1000
0,67,19,187,75,1,3,2,2300,500
0,63,21,181,78,1,3,2,1100,1000
0,59,22,182,71,1,2,2,500,500
2,61,17,178,68,1,4,4,1000,2000
0,70,18,194,75,1,3,2,3800,6000
0,62,28,187,90,1,3,2,375,500
0,65,22,175,72,1,3,3,1600,500
0,59,23,189,80,1,3,3,500,4000
0,61,23,184,73,1,2,2,700,2000
0,59,21,178,80,1,3,2,350,750
0,54,21,173,66,1,2,2,240,1000
0,64,34,183,81,1,3,2,275,500
0,58,20,175,65,1,3,2,425,2000
0,56,18,179,67,1,3,2,325,500
0,61,25,193,85,1,2,2,400,500
0,62,26,177,77,1,3,2,525,3000
2,60,21,177,69,1,4,2,475,2000
0,60,23,175,65,1,3,3,400,2000
0,60,22,168,62,1,2,2,525,3000
0,57,20,183,71,1,3,3,350,2000
0,60,20,163,63,1,2,3,550,2000
0,65,26,179,75,1,3,2,825,500
0,65,28,177,75,1,3,3,725,2000
0,63,24,175,74,1,2,2,550,500
2,57,19,168,67,1,3,2,325,500
2,60,17,178,65,1,3,2,625,500
0,64,19,181,78,1,3,2,1200,1000
0,67,26,182,77,1,3,2,1300,3000
0,66,37,190,84,2,3,2,45,7000
0,63,22,175,72,1,3,2,725,500
0,59,20,175,70,1,2,2,600,1000
0,58,25,175,70,1,4,2,230,1000
0,59,19,178,63,1,3,2,550,3000
0,63,19,169,67,1,2,2,1100,500
1,57,21,177,70,1,3,2,250,950
0,64,25,179,82,1,1,2,725,500
0,58,18,178,68,1,4,2,425,950
0,50,20,170,75,1,2,2,110,1000
1,56,19,187,83,1,3,3,300,600
0,62,31,165,64,1,3,2,300,500
0,57,21,182,75,1,3,2,400,1000
0,55,20,194,85,1,3,2,275,3000
0,58,19,175,70,1,3,2,475,1000
0,59,20,173,70,1,2,2,525,800
0,63,30,178,77,1,3,2,400,500
0,63,25,188,78,1,3,2,600,900
0,57,20,182,74,1,2,2,325,500
0,60,19,178,70,1,4,3,575,500
0,62,31,188,68,1,3,3,325,850
0,62,29,175,71,1,2,2,350,500
0,61,20,189,75,1,3,2,800,6000
0,61,23,178,76,1,3,2,500,2000
0,54,18,177,67,1,4,2,250,500
0,54,20,177,70,1,3,2,250,2000
0,59,16,187,75,1,3,2,475,500
0,58,22,183,82,1,3,2,425,1000
0,61,23,190,78,1,3,2,675,4000
0,59,31,175,75,1,4,3,190,550
0,59,19,173,67,1,3,2,525,550
0,53,20,183,73,1,3,2,210,4000
0,56,20,176,74,1,3,2,300,500
0,53,23,178,74,1,3,2,190,600
0,67,26,188,75,1,2,2,1200,3000
0,63,19,185,75,1,2,2,1100,1000
0,64,21,181,66,1,3,3,1300,2000
0,66,21,184,76,1,2,2,2000,2000
0,56,17,175,65,1,3,2,140,500
1,56,20,175,75,1,3,2,275,750
0,59,18,177,70,1,3,2,700,700
0,68,23,189,83,1,2,2,2200,3000
0,57,18,179,69,1,3,3,375,1000
0,63,32,182,75,1,2,2,300,500
0,61,19,173,70,1,2,2,825,1000
0,67,32,177,85,1,3,2,825,500
0,58,25,186,82,1,3,2,275,2000
2,52,16,174,64,1,3,2,200,500
0,62,26,180,74,1,2,2,425,1000
0,52,20,177,70,1,3,2,170,500
0,55,17,183,77,1,3,3,300,500
0,64,30,170,68,1,2,2,500,500
0,63,22,182,73,1,4,2,1100,2000
0,57,19,175,68,1,3,2,400,500
0,55,19,178,67,1,2,2,90,2000
0,59,19,198,95,1,2,2,500,2000
0,59,21,183,70,1,2,2,475,900
0,50,18,180,69,1,3,2,120,500
0,60,21,165,64,1,3,2,525,500
0,55,25,160,55,1,2,4,180,3000
0,59,18,182,78,1,3,2,500,600
0,62,22,179,67,1,3,3,750,500
0,62,29,176,65,1,2,3,400,500
0,57,24,179,74,1,2,2,220,500
0,61,21,175,64,1,3,2,525,500
0,59,33,184,83,1,2,2,110,500
0,61,21,173,79,1,2,2,700,2000
0,61,24,191,84,1,3,2,500,1000
0,64,25,179,77,1,3,2,750,500
0,63,20,185,78,1,3,2,1200,4000
1,56,21,184,76,1,3,3,300,1000
2,64,23,186,79,1,3,2,775,2000
0,61,21,177,61,1,3,2,725,1000
0,56,21,170,63,1,4,3,350,650
0,60,22,175,75,1,4,2,500,1000
0,62,20,188,83,1,3,2,900,3000
0,60,27,178,74,1,3,2,240,1000
0,60,21,185,75,1,2,2,500,950
0,52,18,178,69,1,3,2,180,750
0,60,20,177,75,1,3,2,500,2000
0,57,19,185,78,1,3,2,400,1000
0,52,18,175,68,1,3,2,200,1000
0,70,28,188,84,1,3,2,1500,8000
0,60,24,172,68,1,3,3,325,4000
0,64,22,189,80,1,3,2,1200,2000
0,62,31,184,85,1,3,2,325,500
0,54,18,180,70,1,2,2,250,550
0,54,23,175,72,1,3,2,220,750
0,65,34,180,88,1,2,2,350,500
0,55,22,172,68,1,3,2,275,2000
0,52,17,178,64,1,3,2,200,500
0,57,20,191,80,1,2,2,350,1000
0,63,24,160,60,1,3,4,650,500
0,57,19,174,70,1,3,2,375,1000
0,62,20,183,75,1,2,2,950,500
0,54,19,175,70,1,2,2,240,1000
0,55,19,175,65,1,2,2,300,2000
0,60,22,187,80,1,3,2,525,500
0,57,19,175,72,1,3,2,400,4000
0,65,23,184,70,1,2,2,1000,3000
0,64,23,178,73,1,3,2,1200,2000
0,61,28,183,79,1,2,3,325,500
0,55,18,167,63,1,4,2,300,850
0,56,21,185,73,1,2,2,325,2000
0,59,21,186,80,1,3,3,450,500
0,61,22,168,63,1,3,3,725,1000
0,62,25,178,73,1,3,2,475,500
0,56,18,178,67,1,2,3,350,600
0,61,18,173,60,1,4,2,775,4000
0,50,18,180,66,1,3,2,130,500
0,61,19,187,85,1,3,2,850,2000
0,67,27,190,88,1,3,2,1100,4000
0,52,18,181,64,1,2,2,200,500
0,62,17,166,60,1,3,2,1000,600
0,60,18,182,73,1,2,2,350,2000
0,60,24,180,78,1,3,2,325,6000
0,62,23,187,74,1,3,2,800,8000
0,63,19,195,88,1,3,2,1100,500
0,59,22,191,82,1,3,2,475,6000
0,63,22,185,83,1,3,2,775,2000
0,57,20,179,70,1,3,2,350,3000
0,58,20,178,76,1,3,2,450,500
2,53,19,166,58,1,3,2,210,750
0,61,24,178,77,1,3,3,525,900
0,54,19,174,65,1,2,2,240,1000
0,55,18,178,70,1,3,2,325,500
0,62,18,196,93,1,2,3,925,4000
0,53,24,180,70,1,3,2,140,4000
0,61,21,186,71,1,3,2,750,950
1,53,17,174,70,1,4,2,230,500
0,59,28,178,75,1,2,2,200,500
0,61,22,188,89,1,2,2,750,750
0,59,21,183,79,1,3,2,525,500
0,59,18,176,68,1,3,2,525,700
0,58,19,184,79,1,3,2,450,500
0,58,20,171,69,1,2,2,450,2000
0,60,19,188,72,1,2,3,525,550
1,56,25,167,65,1,4,2,180,500
2,56,18,169,63,1,4,3,325,600
0,60,22,175,70,1,3,2,550,4000
1,53,23,178,75,1,3,2,200,500
0,71,34,190,80,3,2,2,600,3000
2,66,27,186,77,1,2,2,900,2000
0,59,20,182,75,1,3,2,600,3000
